quantile,variable,count,technology,heat_production,primary_energy,CO2_emissions,OpEx,Q,period,ssp
20,HDH,64.16666666666667,HeatPump,0.6634931155971227,0.17378938540445354,0.02606840781066803,57.72255931599966,0.8844000000000001,2080s,ssp126
19,HDH,93.5,HeatPump,0.6205135919934998,0.15652242585363388,0.02347836387804508,51.98749618449949,0.84018,2080s,ssp126
18,HDH,141.5,HeatPump,0.5775279308358099,0.14005105603061446,0.021007658404592167,46.516680924912066,0.79596,2080s,ssp126
17,HDH,202.66666666666666,HeatPump,0.5345361775621731,0.12438305469742249,0.018657458204613373,41.31269718209851,0.7517400000000001,2080s,ssp126
16,HDH,291.5,HeatPump,0.4915383771632911,0.10952629763307459,0.016428944644961186,36.37816082422816,0.70752,2080s,ssp126
15,HDH,469.5,HeatPump,0.44853457418794085,0.0954887592076089,0.014323313881141334,31.71572046557894,0.6633,2080s,ssp126
14,HDH,623.5,HeatPump,0.4055248127483877,0.08227851398600423,0.012341777097900635,27.328057999264495,0.6190800000000001,2080s,ssp126
13,HDH,914.0,HeatPump,0.43976899435705663,0.08480199151992095,0.012720298727988142,28.166208046778085,0.57486,2080s,ssp126
12,HDH,1264.1666666666667,HeatPump,0.53064,0.09695179751733034,0.01454276962759955,32.201655296512016,0.53064,2080s,ssp126
11,HDH,1671.5,HeatPump,0.48642,0.08391525149603754,0.01258728772440563,27.8716854353576,0.48642,2080s,ssp126
10,HDH,2135.3333333333335,HeatPump,0.44220000000000004,0.0717507707285413,0.010762615609281195,23.83136409458056,0.44220000000000004,2080s,ssp126
9,HDH,2624.5,HeatPump,0.39798,0.06046687286342178,0.009070030929513266,20.083520333471593,0.39798,2080s,ssp126
8,HDH,2902.0,HeatPump,0.35376,0.05007218683651806,0.007510828025477709,16.631020174369432,0.35376,2080s,ssp126
7,HDH,3296.1666666666665,HeatPump,0.30954000000000004,0.040575454694412594,0.006086318204161889,13.476767208314602,0.30954000000000004,2080s,ssp126
6,HDH,3609.1666666666665,HeatPump,0.26532,0.03198553345388788,0.004797830018083182,10.623703212650993,0.26532,2080s,ssp126
5,HDH,4072.5,HeatPump,0.22110000000000002,0.024311396998185717,0.0036467095497278576,8.074808780851063,0.22110000000000002,2080s,ssp126
4,HDH,4361.666666666667,HeatPump,0.17688,0.01756213801092173,0.0026343207016382595,5.833103964847924,0.17688,2080s,ssp126
3,HDH,4325.0,HeatPump,0.13266,0.011746969948530635,0.0017620454922795952,3.901648930165035,0.13266,2080s,ssp126
2,HDH,4240.833333333333,HeatPump,0.08844,0.0068752290521405975,0.0010312843578210895,2.2835446241419293,0.08844,2080s,ssp126
1,HDH,4183.5,HeatPump,0.04422,0.0029563763997994324,0.00044345645996991486,0.981933457562427,0.04422,2080s,ssp126
28,HDH,1.0,BTES,0.18618947368421052,0.0,0.0,0.0,1.2381600000000001,2080s,ssp126
27,HDH,1.0,BTES,0.18618947368421052,0.0,0.0,0.0,1.19394,2080s,ssp126
26,HDH,2.25,BTES,0.18618947368421052,0.0,0.0,0.0,1.14972,2080s,ssp126
25,HDH,5.2,BTES,0.18618947368421052,0.0,0.0,0.0,1.1055000000000001,2080s,ssp126
24,HDH,9.6,BTES,0.18618947368421052,0.0,0.0,0.0,1.06128,2080s,ssp126
23,HDH,17.0,BTES,0.18618947368421052,0.0,0.0,0.0,1.01706,2080s,ssp126
22,HDH,25.8,BTES,0.18618947368421052,0.0,0.0,0.0,0.97284,2080s,ssp126
21,HDH,41.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.92862,2080s,ssp126
20,HDH,64.16666666666667,BTES,0.18618947368421052,0.0,0.0,0.0,0.8844000000000001,2080s,ssp126
19,HDH,93.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.84018,2080s,ssp126
18,HDH,141.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.79596,2080s,ssp126
17,HDH,202.66666666666666,BTES,0.18618947368421052,0.0,0.0,0.0,0.7517400000000001,2080s,ssp126
16,HDH,291.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.70752,2080s,ssp126
15,HDH,469.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.6633,2080s,ssp126
14,HDH,623.5,BTES,0.18618947368421052,0.0,0.0,0.0,0.6190800000000001,2080s,ssp126
13,HDH,914.0,BTES,0.1184479442588966,0.0,0.0,0.0,0.57486,2080s,ssp126
12,HDH,1264.1666666666667,BTES,0.0,0.0,0.0,0.0,0.53064,2080s,ssp126
11,HDH,1671.5,BTES,0.0,0.0,0.0,0.0,0.48642,2080s,ssp126
10,HDH,2135.3333333333335,BTES,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp126
9,HDH,2624.5,BTES,0.0,0.0,0.0,0.0,0.39798,2080s,ssp126
8,HDH,2902.0,BTES,0.0,0.0,0.0,0.0,0.35376,2080s,ssp126
7,HDH,3296.1666666666665,BTES,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp126
6,HDH,3609.1666666666665,BTES,0.0,0.0,0.0,0.0,0.26532,2080s,ssp126
5,HDH,4072.5,BTES,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp126
4,HDH,4361.666666666667,BTES,0.0,0.0,0.0,0.0,0.17688,2080s,ssp126
3,HDH,4325.0,BTES,0.0,0.0,0.0,0.0,0.13266,2080s,ssp126
2,HDH,4240.833333333333,BTES,0.0,0.0,0.0,0.0,0.08844,2080s,ssp126
1,HDH,4183.5,BTES,0.0,0.0,0.0,0.0,0.04422,2080s,ssp126
28,HDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,1.2381600000000001,2080s,ssp126
27,HDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,1.19394,2080s,ssp126
26,HDH,2.25,unmet_demand,0.0,0.0,0.0,0.0,1.14972,2080s,ssp126
25,HDH,5.2,unmet_demand,0.0,0.0,0.0,0.0,1.1055000000000001,2080s,ssp126
24,HDH,9.6,unmet_demand,0.0,0.0,0.0,0.0,1.06128,2080s,ssp126
23,HDH,17.0,unmet_demand,0.0,0.0,0.0,0.0,1.01706,2080s,ssp126
22,HDH,25.8,unmet_demand,0.0,0.0,0.0,0.0,0.97284,2080s,ssp126
21,HDH,41.5,unmet_demand,0.0,0.0,0.0,0.0,0.92862,2080s,ssp126
20,HDH,64.16666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.8844000000000001,2080s,ssp126
19,HDH,93.5,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2080s,ssp126
18,HDH,141.5,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2080s,ssp126
17,HDH,202.66666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2080s,ssp126
16,HDH,291.5,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2080s,ssp126
15,HDH,469.5,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2080s,ssp126
14,HDH,623.5,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2080s,ssp126
13,HDH,914.0,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2080s,ssp126
12,HDH,1264.1666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2080s,ssp126
11,HDH,1671.5,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2080s,ssp126
10,HDH,2135.3333333333335,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp126
9,HDH,2624.5,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2080s,ssp126
8,HDH,2902.0,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2080s,ssp126
7,HDH,3296.1666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp126
6,HDH,3609.1666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2080s,ssp126
5,HDH,4072.5,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp126
4,HDH,4361.666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2080s,ssp126
3,HDH,4325.0,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2080s,ssp126
2,HDH,4240.833333333333,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2080s,ssp126
1,HDH,4183.5,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2080s,ssp126
28,HDH,2.0,Geothermal,0.23957193884534136,0.046521200245914315,0.0069781800368871475,14.444936407002645,1.2381600000000001,2080s,ssp245
27,HDH,2.5,Geothermal,0.24529245826960602,0.046521200245914315,0.0069781800368871475,14.444936407002645,1.19394,2080s,ssp245
26,HDH,5.0,Geothermal,0.2513307843285521,0.04652120024591432,0.006978180036887148,14.444936407002647,1.14972,2080s,ssp245
25,HDH,6.5,Geothermal,0.25771415759086647,0.046521200245914315,0.0069781800368871475,14.444936407002645,1.1055000000000001,2080s,ssp245
24,HDH,8.0,Geothermal,0.26447302339802287,0.046521200245914315,0.0069781800368871475,14.444936407002645,1.06128,2080s,ssp245
23,HDH,14.666666666666666,Geothermal,0.27164151743591597,0.04652120024591431,0.006978180036887146,14.444936407002642,1.01706,2080s,ssp245
22,HDH,15.2,Geothermal,0.2792580423511775,0.04652120024591432,0.006978180036887148,14.444936407002647,0.97284,2080s,ssp245
21,HDH,22.833333333333332,Geothermal,0.2776919303055445,0.04495508820028137,0.006743263230042206,13.958655124795282,0.92862,2080s,ssp245
20,HDH,32.5,Geothermal,0.2761336055035968,0.043396763398333614,0.006509514509750042,13.474791799115776,0.8844000000000001,2080s,ssp245
19,HDH,64.83333333333333,Geothermal,0.27458301000812535,0.04184616790286213,0.0062769251854293195,12.993328440331574,0.84018,2080s,ssp245
18,HDH,109.16666666666667,Geothermal,0.2730400864552376,0.04030324434997445,0.0060454866524961666,12.514247236826156,0.79596,2080s,ssp245
17,HDH,146.0,Geothermal,0.2715047780472837,0.03876793594202052,0.005815190391303078,12.03753055280254,0.7517400000000001,2080s,ssp245
16,HDH,206.5,Geothermal,0.26997702854588623,0.037240186440623074,0.005586027966093461,11.563160926119181,0.70752,2080s,ssp245
15,HDH,287.0,Geothermal,0.26845678226507397,0.035719940159810795,0.005357991023971619,11.091121066157823,0.6633,2080s,ssp245
14,HDH,426.5,Geothermal,0.2669439840645155,0.03420714195925235,0.005131071293887852,10.621393851722639,0.6190800000000001,2080s,ssp245
13,HDH,648.8333333333334,Geothermal,0.2654385793428528,0.03270173723758967,0.004905260585638451,10.153962328970199,0.57486,2080s,ssp245
12,HDH,935.1666666666666,Geothermal,0.26394051403113183,0.031203671925868672,0.004680550788880301,9.6888097093697,0.53064,2080s,ssp245
11,HDH,1356.1666666666667,Geothermal,0.04232915492990325,0.004792238145064254,0.0007188357217596381,1.4880006295354549,0.48642,2080s,ssp245
10,HDH,1938.5,Geothermal,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp245
9,HDH,2427.1666666666665,Geothermal,0.0,0.0,0.0,0.0,0.39798,2080s,ssp245
8,HDH,2710.1666666666665,Geothermal,0.0,0.0,0.0,0.0,0.35376,2080s,ssp245
7,HDH,3044.0,Geothermal,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp245
6,HDH,3480.8333333333335,Geothermal,0.0,0.0,0.0,0.0,0.26532,2080s,ssp245
5,HDH,3836.6666666666665,Geothermal,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp245
4,HDH,4336.666666666667,Geothermal,0.0,0.0,0.0,0.0,0.17688,2080s,ssp245
3,HDH,4331.0,Geothermal,0.0,0.0,0.0,0.0,0.13266,2080s,ssp245
2,HDH,4125.0,Geothermal,0.0,0.0,0.0,0.0,0.08844,2080s,ssp245
1,HDH,4175.333333333333,Geothermal,0.0,0.0,0.0,0.0,0.04422,2080s,ssp245
28,HDH,2.0,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,1.2381600000000001,2080s,ssp245
27,HDH,2.5,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,1.19394,2080s,ssp245
26,HDH,5.0,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,1.14972,2080s,ssp245
25,HDH,6.5,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,1.1055000000000001,2080s,ssp245
24,HDH,8.0,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,1.06128,2080s,ssp245
23,HDH,14.666666666666666,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,1.01706,2080s,ssp245
22,HDH,15.2,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,0.97284,2080s,ssp245
21,HDH,22.833333333333332,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,0.92862,2080s,ssp245
20,HDH,32.5,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,0.8844000000000001,2080s,ssp245
19,HDH,64.83333333333333,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,0.84018,2080s,ssp245
18,HDH,109.16666666666667,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,0.79596,2080s,ssp245
17,HDH,146.0,Boiler,0.37937753617047165,0.4215305957449685,0.0843061191489937,26.97921133813913,0.7517400000000001,2080s,ssp245
16,HDH,206.5,Boiler,0.0,0.0,0.0,0.0,0.70752,2080s,ssp245
15,HDH,287.0,Boiler,0.0,0.0,0.0,0.0,0.6633,2080s,ssp245
14,HDH,426.5,Boiler,0.0,0.0,0.0,0.0,0.6190800000000001,2080s,ssp245
13,HDH,648.8333333333334,Boiler,0.0,0.0,0.0,0.0,0.57486,2080s,ssp245
12,HDH,935.1666666666666,Boiler,0.0,0.0,0.0,0.0,0.53064,2080s,ssp245
11,HDH,1356.1666666666667,Boiler,0.0,0.0,0.0,0.0,0.48642,2080s,ssp245
10,HDH,1938.5,Boiler,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp245
9,HDH,2427.1666666666665,Boiler,0.0,0.0,0.0,0.0,0.39798,2080s,ssp245
8,HDH,2710.1666666666665,Boiler,0.0,0.0,0.0,0.0,0.35376,2080s,ssp245
7,HDH,3044.0,Boiler,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp245
6,HDH,3480.8333333333335,Boiler,0.0,0.0,0.0,0.0,0.26532,2080s,ssp245
5,HDH,3836.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp245
4,HDH,4336.666666666667,Boiler,0.0,0.0,0.0,0.0,0.17688,2080s,ssp245
3,HDH,4331.0,Boiler,0.0,0.0,0.0,0.0,0.13266,2080s,ssp245
2,HDH,4125.0,Boiler,0.0,0.0,0.0,0.0,0.08844,2080s,ssp245
1,HDH,4175.333333333333,Boiler,0.0,0.0,0.0,0.0,0.04422,2080s,ssp245
28,HDH,2.0,HeatPump,0.6192105249841872,0.20883997469955726,0.031325996204933586,64.84527780514613,1.2381600000000001,2080s,ssp245
27,HDH,2.5,HeatPump,0.5692700055599224,0.18675114232321,0.0280126713484815,57.9866460997163,1.19394,2080s,ssp245
26,HDH,5.0,HeatPump,0.5190116795009763,0.16545181823775273,0.02481777273566291,51.373158479013945,1.14972,2080s,ssp245
25,HDH,6.5,HeatPump,0.46840830623866203,0.14495073688338608,0.021742610532507912,45.00752700619695,1.1055000000000001,2080s,ssp245
24,HDH,8.0,HeatPump,0.41742944043150554,0.12525690695342398,0.018788536043013598,38.89254890062643,1.06128,2080s,ssp245
23,HDH,14.666666666666666,HeatPump,0.3660409463936125,0.10637964086378278,0.015956946129567415,33.03111568820877,1.01706,2080s,ssp245
22,HDH,15.2,HeatPump,0.3142044214783508,0.08832858951445127,0.01324928842716769,27.42622399490959,0.97284,2080s,ssp245
21,HDH,22.833333333333332,HeatPump,0.27155053352398384,0.07374081018981232,0.011061121528471848,22.89668598750825,0.92862,2080s,ssp245
20,HDH,32.5,HeatPump,0.22888885832593164,0.059953077250230934,0.00899296158753464,18.615564166570707,0.8844000000000001,2080s,ssp245
19,HDH,64.83333333333333,HeatPump,0.18621945382140304,0.046973218684257426,0.007045982802638614,14.585289139996293,0.84018,2080s,ssp245
18,HDH,109.16666666666667,HeatPump,0.14354237737429076,0.03480915893941365,0.005221373840912047,10.808321466410085,0.79596,2080s,ssp245
17,HDH,146.0,HeatPump,0.10085768578224474,0.023468920484524668,0.0035203380726787,7.2871521402703605,0.7517400000000001,2080s,ssp245
16,HDH,206.5,HeatPump,0.4375429714541138,0.09749485278302712,0.014624227917454068,30.272369178277916,0.70752,2080s,ssp245
15,HDH,287.0,HeatPump,0.39484321773492603,0.08405837835646944,0.012608756753470415,26.100313908852904,0.6633,2080s,ssp245
14,HDH,426.5,HeatPump,0.35213601593548455,0.07144625236557431,0.010716937854836146,22.184220666792037,0.6190800000000001,2080s,ssp245
13,HDH,648.8333333333334,HeatPump,0.30942142065714723,0.05966667279263647,0.00895000091889547,18.526634943877283,0.57486,2080s,ssp245
12,HDH,935.1666666666666,HeatPump,0.26669948596886817,0.048727940904624206,0.00730919113569363,15.13013430201205,0.53064,2080s,ssp245
11,HDH,1356.1666666666667,HeatPump,0.4440908450700968,0.07661279337022533,0.0114919190055338,23.788443168830987,0.48642,2080s,ssp245
10,HDH,1938.5,HeatPump,0.44220000000000004,0.0717507707285413,0.010762615609281195,22.278774297493108,0.44220000000000004,2080s,ssp245
9,HDH,2427.1666666666665,HeatPump,0.39798,0.06046687286342178,0.009070030929513266,18.775098850102232,0.39798,2080s,ssp245
8,HDH,2710.1666666666665,HeatPump,0.35376,0.05007218683651806,0.007510828025477709,15.547525661197458,0.35376,2080s,ssp245
7,HDH,3044.0,HeatPump,0.30954000000000004,0.040575454694412594,0.006086318204161889,12.598769155735216,0.30954000000000004,2080s,ssp245
6,HDH,3480.8333333333335,HeatPump,0.26532,0.03198553345388788,0.004797830018083182,9.931579457175408,0.26532,2080s,ssp245
5,HDH,3836.6666666666665,HeatPump,0.22110000000000002,0.024311396998185717,0.0036467095497278576,7.548742976274123,0.22110000000000002,2080s,ssp245
4,HDH,4336.666666666667,HeatPump,0.17688,0.01756213801092173,0.0026343207016382595,5.4530830115684275,0.17688,2080s,ssp245
3,HDH,4331.0,HeatPump,0.13266,0.011746969948530635,0.0017620454922795952,3.647460361825005,0.13266,2080s,ssp245
2,HDH,4125.0,HeatPump,0.08844,0.0068752290521405975,0.0010312843578210895,2.134773950731635,0.08844,2080s,ssp245
1,HDH,4175.333333333333,HeatPump,0.04422,0.0029563763997994324,0.00044345645996991486,0.9179614641180013,0.04422,2080s,ssp245
28,HDH,2.0,BTES,0.19305073859942704,0.0,0.0,0.0,1.2381600000000001,2080s,ssp245
27,HDH,2.5,BTES,0.19877125802369172,0.0,0.0,0.0,1.19394,2080s,ssp245
26,HDH,5.0,BTES,0.2048095840826378,0.0,0.0,0.0,1.14972,2080s,ssp245
25,HDH,6.5,BTES,0.21119295734495216,0.0,0.0,0.0,1.1055000000000001,2080s,ssp245
24,HDH,8.0,BTES,0.21795182315210854,0.0,0.0,0.0,1.06128,2080s,ssp245
23,HDH,14.666666666666666,BTES,0.22512031719000164,0.0,0.0,0.0,1.01706,2080s,ssp245
22,HDH,15.2,BTES,0.23273684210526316,0.0,0.0,0.0,0.97284,2080s,ssp245
21,HDH,22.833333333333332,BTES,0.23273684210526316,0.0,0.0,0.0,0.92862,2080s,ssp245
20,HDH,32.5,BTES,0.23273684210526316,0.0,0.0,0.0,0.8844000000000001,2080s,ssp245
19,HDH,64.83333333333333,BTES,0.23273684210526316,0.0,0.0,0.0,0.84018,2080s,ssp245
18,HDH,109.16666666666667,BTES,0.23273684210526316,0.0,0.0,0.0,0.79596,2080s,ssp245
17,HDH,146.0,BTES,0.23273684210526316,0.0,0.0,0.0,0.7517400000000001,2080s,ssp245
16,HDH,206.5,BTES,0.23273684210526316,0.0,0.0,0.0,0.70752,2080s,ssp245
15,HDH,287.0,BTES,0.23273684210526316,0.0,0.0,0.0,0.6633,2080s,ssp245
14,HDH,426.5,BTES,0.23273684210526316,0.0,0.0,0.0,0.6190800000000001,2080s,ssp245
13,HDH,648.8333333333334,BTES,0.23273684210526316,0.0,0.0,0.0,0.57486,2080s,ssp245
12,HDH,935.1666666666666,BTES,0.23273684210526316,0.0,0.0,0.0,0.53064,2080s,ssp245
11,HDH,1356.1666666666667,BTES,0.037536916784838996,0.0,0.0,0.0,0.48642,2080s,ssp245
10,HDH,1938.5,BTES,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp245
9,HDH,2427.1666666666665,BTES,0.0,0.0,0.0,0.0,0.39798,2080s,ssp245
8,HDH,2710.1666666666665,BTES,0.0,0.0,0.0,0.0,0.35376,2080s,ssp245
7,HDH,3044.0,BTES,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp245
6,HDH,3480.8333333333335,BTES,0.0,0.0,0.0,0.0,0.26532,2080s,ssp245
5,HDH,3836.6666666666665,BTES,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp245
4,HDH,4336.666666666667,BTES,0.0,0.0,0.0,0.0,0.17688,2080s,ssp245
3,HDH,4331.0,BTES,0.0,0.0,0.0,0.0,0.13266,2080s,ssp245
2,HDH,4125.0,BTES,0.0,0.0,0.0,0.0,0.08844,2080s,ssp245
1,HDH,4175.333333333333,BTES,0.0,0.0,0.0,0.0,0.04422,2080s,ssp245
28,HDH,2.0,unmet_demand,0.0,0.0,0.0,0.0,1.2381600000000001,2080s,ssp245
27,HDH,2.5,unmet_demand,0.0,0.0,0.0,0.0,1.19394,2080s,ssp245
26,HDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,1.14972,2080s,ssp245
25,HDH,6.5,unmet_demand,0.0,0.0,0.0,0.0,1.1055000000000001,2080s,ssp245
24,HDH,8.0,unmet_demand,0.0,0.0,0.0,0.0,1.06128,2080s,ssp245
23,HDH,14.666666666666666,unmet_demand,0.0,0.0,0.0,0.0,1.01706,2080s,ssp245
22,HDH,15.2,unmet_demand,0.0,0.0,0.0,0.0,0.97284,2080s,ssp245
21,HDH,22.833333333333332,unmet_demand,0.0,0.0,0.0,0.0,0.92862,2080s,ssp245
20,HDH,32.5,unmet_demand,0.0,0.0,0.0,0.0,0.8844000000000001,2080s,ssp245
19,HDH,64.83333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2080s,ssp245
18,HDH,109.16666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2080s,ssp245
17,HDH,146.0,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2080s,ssp245
16,HDH,206.5,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2080s,ssp245
15,HDH,287.0,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2080s,ssp245
14,HDH,426.5,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2080s,ssp245
13,HDH,648.8333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2080s,ssp245
12,HDH,935.1666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2080s,ssp245
11,HDH,1356.1666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2080s,ssp245
10,HDH,1938.5,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp245
9,HDH,2427.1666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2080s,ssp245
8,HDH,2710.1666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2080s,ssp245
7,HDH,3044.0,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp245
6,HDH,3480.8333333333335,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2080s,ssp245
5,HDH,3836.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp245
4,HDH,4336.666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2080s,ssp245
3,HDH,4331.0,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2080s,ssp245
2,HDH,4125.0,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2080s,ssp245
1,HDH,4175.333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2080s,ssp245
29,HDH,1.0,Geothermal,0.3185610975614286,0.06329350860917884,0.009494026291376826,19.28763919323528,1.28238,2080s,ssp370
28,HDH,1.0,Geothermal,0.316781752058252,0.06151416310600223,0.009227124465900334,18.745413381781383,1.2381600000000001,2080s,ssp370
26,HDH,2.0,Geothermal,0.31325000552289134,0.05798241657064162,0.008697362485596242,17.66917263620016,1.14972,2080s,ssp370
25,HDH,3.0,Geothermal,0.3114974688271867,0.05622987987493701,0.008434481981240551,17.135116360881693,1.1055000000000001,2080s,ssp370
24,HDH,5.666666666666667,Geothermal,0.30975373387268723,0.05448614492043751,0.008172921738065626,16.60374226912939,1.06128,2080s,ssp370
23,HDH,11.666666666666666,Geothermal,0.30801873451818523,0.05275114556593551,0.007912671834890327,16.07503020551537,1.01706,2080s,ssp370
22,HDH,11.75,Geothermal,0.30629240528351337,0.05102481633126362,0.0076537224496895425,15.548960216052713,0.97284,2080s,ssp370
21,HDH,16.8,Geothermal,0.3045746813413066,0.049307092389056895,0.007396063858358534,15.025512545685132,0.92862,2080s,ssp370
20,HDH,38.4,Geothermal,0.3028654985088877,0.04759790955663802,0.007139686433495703,14.504667635814132,0.8844000000000001,2080s,ssp370
19,HDH,52.0,Geothermal,0.30116479324027284,0.04589720428802308,0.006884580643203462,13.986406121862885,0.84018,2080s,ssp370
18,HDH,80.0,Geothermal,0.2994725026182958,0.04420491366604609,0.006630737049906914,13.470708830876328,0.79596,2080s,ssp370
17,HDH,114.5,Geothermal,0.2977885643468499,0.04252097539460019,0.006378146309190028,12.957556779156782,0.7517400000000001,2080s,ssp370
16,HDH,183.16666666666666,Geothermal,0.29611291674324297,0.04084532779099325,0.006126799168648988,12.446931169934464,0.70752,2080s,ssp370
15,HDH,274.6666666666667,Geothermal,0.2944454987306661,0.03917790977841638,0.005876686466762457,11.93881339107238,0.6633,2080s,ssp370
14,HDH,401.1666666666667,Geothermal,0.29278624983077256,0.03751866087852283,0.005627799131778425,11.433185012804879,0.6190800000000001,2080s,ssp370
13,HDH,542.1666666666666,Geothermal,0.2911351101563657,0.03586752120411598,0.0053801281806173966,10.930027785509425,0.57486,2080s,ssp370
12,HDH,746.3333333333334,Geothermal,0.28949202040419375,0.034224431451944023,0.0051336647177916035,10.429323637510917,0.53064,2080s,ssp370
11,HDH,1128.5,Geothermal,0.2878569218478497,0.0325893328956,0.00488839993434,9.93105467291808,0.48642,2080s,ssp370
10,HDH,1607.8333333333333,Geothermal,0.0,0.0,0.0,0.0,0.44220000000000004,2080s,ssp370
9,HDH,1955.5,Geothermal,0.0,0.0,0.0,0.0,0.39798,2080s,ssp370
8,HDH,2433.8333333333335,Geothermal,0.0,0.0,0.0,0.0,0.35376,2080s,ssp370
7,HDH,2723.1666666666665,Geothermal,0.0,0.0,0.0,0.0,0.30954000000000004,2080s,ssp370
6,HDH,3071.3333333333335,Geothermal,0.0,0.0,0.0,0.0,0.26532,2080s,ssp370
5,HDH,3526.5,Geothermal,0.0,0.0,0.0,0.0,0.22110000000000002,2080s,ssp370
4,HDH,3974.5,Geothermal,0.0,0.0,0.0,0.0,0.17688,2080s,ssp370
3,HDH,4121.5,Geothermal,0.0,0.0,0.0,0.0,0.13266,2080s,ssp370
2,HDH,4181.5,Geothermal,0.0,0.0,0.0,0.0,0.08844,2080s,ssp370
1,HDH,4216.166666666667,Geothermal,0.0,0.0,0.0,0.0,0.04422,2080s,ssp370
29,HDH,1.0,Boiler,0.3818205101758697,0.42424501130652187,0.08484900226130437,23.889684165157178,1.28238,2080s,ssp370
